Unit.ID,Lot,Case.No,Case.L,Neck.Idia,Neck.Odia,Neck.Thick,Neck.Err,HS,PPDpth,PPDia,Case.Wgt,CMS,Media.Wgt,Volume.Correction,Corr.Media.Wgt,Case.Vol,Pr.Wgt,Bullet.OL,Bullet.Wgt,Reload.Ord,DOL,PC,OLC,ALC,ADOL,DOL.Err,OCWgt,SumWgt,WgtErr,Box.Ord,Target.No,Time,Temp,Velocity,Clean.No,Group.No,Day,,Vertical,Horizontal,DFB,include
2.94,lot2,94,1.7545,0.2195,0.2415,0.0115,-0.0010,-8.0000,0.1180,0.1710,92.7000,1.0000,90.7000,0.9996,90.6610,45.3305,3.2000,0.8110,54.9000,354.0000,0.0250,26.1000,1.9280,1.9280,0.0250,0.0000,176.9000,176.9000,0.0000,86.0000,86.0000,13:45,72.7000,3400.0000,6.0000,4.0000,1.0000,out of seq,11.0000,-63.5000,64.4457,1
2.95,lot2,95,1.7565,0.2195,0.2415,0.0115,-0.0010,-6.0000,0.1170,0.1705,93.7000,1.0000,88.7000,0.9996,88.6618,44.3309,3.2000,0.8130,55.1000,301.0000,0.0150,26.0000,1.9380,1.9385,0.0145,-5.0000,178.0000,178.0000,0.0000,397.0000,397.0000,16:36,50.0000,,77.0000,8.0000,2.0000,,-18.0000,17.5000,25.1048,1
2.96,lot2,96,1.7510,0.2200,0.2415,0.0115,-0.0015,-12.5000,0.1180,0.1705,92.2000,1.0000,90.8000,0.9996,90.7609,45.3805,3.2000,0.8110,55.0000,226.0000,0.0200,25.8000,1.9330,1.9330,0.0200,0.0000,176.1000,176.2000,0.1000,185.0000,185.0000,15:39,68.7000,3233.0000,57.0000,5.0000,1.0000,,24.0000,-21.0000,31.8904,1
2.97,lot2,97,1.7535,0.2200,0.2415,0.0115,-0.0015,-10.0000,0.1185,0.1715,92.9000,1.0000,90.2000,0.9996,90.1612,45.0806,3.3000,0.8110,55.1000,2.0000,0.0050,25.3000,1.9480,1.9480,0.0050,0.0000,176.4000,176.6000,0.2000,47.0000,47.0000,11:40,72.7000,3322.0000,15.0000,2.0000,1.0000,,-25.0000,15.0000,29.1548,1
2.98a,lot2,98,1.7545,0.2200,0.2415,0.0115,-0.0015,-8.0000,0.1175,0.1710,92.5000,1.0000,90.8000,0.9996,90.7609,45.3805,3.3000,0.8100,55.0000,152.0000,0.0250,25.6000,1.9280,1.9275,0.0255,5.0000,176.2000,176.4000,0.2000,149.0000,149,14:49,71.1000,3278.0000,21.0000,5.0000,1.0000,"Target Mismatch: shot 150 into this: (-10,4) and (-1,5)",5.0000,-1.0000,5.0990,1
2.98b,lot2,98,1.7545,0.2200,0.2415,0.0115,-0.0015,-8.0000,0.1175,0.1710,92.5000,1.0000,90.8000,0.9996,90.7609,45.3805,3.3000,0.8100,55.0000,152.0000,0.0250,25.6000,1.9280,1.9275,0.0255,5.0000,176.2000,176.4000,0.2000,149.0000,149,14:49,71.1000,3278.0000,21.0000,5.0000,1.0000,"Target Mismatch: shot 150 into this: (-10,4) and (-1,5)",4.0000,-10.0000,10.7703,1
2.99,lot2,99,1.7525,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1180,0.1715,92.0000,1.0000,90.8000,0.9996,90.7609,45.3805,3.3000,0.8100,55.0000,283.0000,0.0300,25.9000,1.9230,1.9230,0.0300,0.0000,176.0000,176.2000,0.2000,225.0000,225.0000,12:00,54.7000,3330.0000,1.0000,6.0000,2.0000,,-5.5000,-3.5000,6.5192,1
2.100,lot2,100,1.7545,0.2205,0.2415,0.0115,-0.0020,-10.0000,0.1170,0.1710,93.1000,1.0000,91.5000,0.9996,91.4606,45.7303,3.2000,0.8110,55.0000,53.0000,0.0100,25.4000,1.9430,1.9430,0.0100,0.0000,176.4000,176.7000,0.3000,356.0000,356.0000,15:43,55.2000,,36.0000,8.0000,2.0000,,-8.0000,2.0000,8.2462,1
3.1,lot3,1,1.7535,0.2205,0.2415,0.0115,-0.0020,-6.0000,0.1205,0.1715,94.1000,1.0000,93.0000,0.9968,92.7006,46.3503,3.2000,0.8120,55.0000,46.0000,0.0050,25.4000,1.9480,1.9480,0.0050,0.0000,177.7000,177.7000,0.0000,337.0000,337.0000,15:04,58.8000,,17.0000,8.0000,2.0000,,5.5000,14.0000,15.0416,1
3.2,lot3,2,1.7545,0.2195,0.2415,0.0115,-0.0010,-8.0000,0.1200,0.1710,92.6000,1.0000,92.0000,0.9968,91.7039,45.8519,3.3000,0.8110,55.0000,213.0000,0.0100,25.8000,1.9430,1.9430,0.0100,0.0000,176.5000,176.7000,0.2000,247.0000,246.0000,12:26,55.8000,3412.0000,22.0000,6.0000,2.0000,shot target 247 with lot3:2 should have been lot2:47,-10.0000,3.0000,10.4403,1
3.3,lot3,3,1.7525,0.2190,0.2415,0.0115,-0.0005,-9.5000,0.1205,0.1700,91.8000,1.0000,92.5000,0.9968,92.2023,46.1011,3.3000,0.8100,54.9000,73.0000,0.0250,25.4000,1.9280,1.9280,0.0250,0.0000,175.6000,175.4000,-0.2000,57.0000,57.0000,12:04,73.6000,3320.0000,25.0000,2.0000,1.0000,,-34.0000,-10.0000,35.4401,1
3.4,lot3,4,1.7570,0.2205,0.2420,0.0120,-0.0025,-10.0000,0.1190,0.1715,92.6000,1.0000,93.0000,0.9968,92.7006,46.3503,3.3000,0.8110,55.1000,61.0000,0.0150,25.4000,1.9380,1.9370,0.0160,10.0000,176.4000,176.4000,0.0000,169.0000,169.0000,15:22,69.6000,3273.0000,41.0000,5.0000,1.0000,pulled left,58.5000,48.5000,75.9901,1
3.5,lot3,5,1.7555,0.2200,0.2420,0.0115,-0.0010,-6.0000,0.1185,0.1720,95.1000,1.0000,91.9000,0.9968,91.6042,45.8021,3.2000,0.8110,55.0000,62.0000,0.0150,25.4000,1.9380,1.9380,0.0150,0.0000,178.6000,178.7000,0.1000,21.0000,21.0000,10:21,72.4000,,21.0000,1.0000,1.0000,,-2.0000,3.5000,4.0311,1
3.6,lot3,6,1.7530,0.2205,0.2425,0.0125,-0.0030,-9.0000,0.1210,0.1710,92.2000,1.0000,92.4000,0.9968,92.1026,46.0513,3.3000,0.8100,55.0000,333.0000,0.0100,26.1000,1.9430,1.9420,0.0110,10.0000,176.5000,176.6000,0.1000,172.0000,172.0000,15:25,69.4000,3327.0000,44.0000,5.0000,1.0000,,15.0000,5.0000,15.8114,1
3.7,lot3,7,1.7580,0.2205,0.2415,0.0105,0.0000,-8.0000,0.1200,0.1705,93.0000,1.0000,92.4000,0.9968,92.1026,46.0513,3.3000,0.8100,55.0000,207.0000,0.0050,25.8000,1.9480,1.9485,0.0045,-5.0000,176.8000,177.1000,0.3000,90.0000,90.0000,13:50,72.5000,,10.0000,4.0000,1.0000,out of seq,2.5000,1.0000,2.6926,1
3.8,lot3,8,1.7540,0.2205,0.2390,0.0100,-0.0015,-4.0000,0.1185,0.1705,94.4000,0.0000,90.0000,0.9968,89.7103,44.8552,3.2000,0.8100,55.0000,286.0000,0.0050,26.0000,1.9480,1.9470,0.0060,10.0000,178.6000,178.6000,0.0000,370.0000,370.0000,15:55,54.5000,,50.0000,8.0000,2.0000,,-34.5000,42.5000,54.7403,1
3.9,lot3,9,1.7575,0.2205,0.2425,0.0120,-0.0020,-6.0000,0.1190,0.1715,93.2000,1.0000,92.5000,0.9968,92.2023,46.1011,3.2000,0.8110,55.0000,208.0000,0.0050,25.8000,1.9480,1.9480,0.0050,0.0000,177.3000,177.2000,-0.1000,382.0000,382.0000,16:06,53.6000,,62.0000,8.0000,2.0000,,-35.0000,47.0000,58.6003,1
3.10,lot3,10,1.7560,0.2200,0.2420,0.0110,0.0000,-9.5000,0.1210,0.1715,94.0000,1.0000,91.8000,0.9968,91.5045,45.7523,3.3000,0.8110,55.1000,287.0000,0.0050,26.0000,1.9480,1.9480,0.0050,0.0000,178.3000,178.4000,0.1000,375.0000,375.0000,15:59,54.1000,,55.0000,8.0000,2.0000,,-52.0000,47.0000,70.0928,1
3.11,lot3,11,1.7580,0.2200,0.2415,0.0115,-0.0015,-7.0000,0.1195,0.1710,93.7000,1.0000,92.9000,0.9968,92.6010,46.3005,3.2000,0.8100,54.9000,168.0000,0.0050,25.7000,1.9480,1.9470,0.0060,10.0000,177.4000,177.5000,0.1000,157.0000,157.0000,15:05,71.1000,3296.0000,29.0000,5.0000,1.0000,,31.5000,52.0000,60.7968,1
3.12,lot3,12,1.7585,0.2195,0.2390,0.0105,-0.0015,-2.0000,0.1200,0.1715,93.3000,0.0000,90.5000,0.9968,90.2087,45.1043,3.3000,0.8110,55.0000,163.0000,0.0300,25.6000,1.9230,1.9235,0.0295,-5.0000,177.1000,177.2000,0.1000,61.0000,61.0000,12:08,73.0000,3390.0000,29.0000,2.0000,1.0000,,-21.5000,-14.0000,25.6564,1
3.13,lot3,13,1.7600,0.2200,0.2420,0.0120,-0.0020,-7.0000,0.1190,0.1715,92.6000,1.0000,92.2000,0.9968,91.9032,45.9516,3.3000,0.8100,55.0000,252.0000,0.0100,25.9000,1.9430,1.9425,0.0105,5.0000,176.9000,176.8000,-0.1000,111.0000,111.0000,13:55,72.3000,,15.0000,4.0000,1.0000,,16.5000,-22.5000,27.9016,1
3.14,lot3,14,1.7520,0.2200,0.2415,0.0115,-0.0015,-10.0000,0.1185,0.1710,92.7000,1.0000,91.5000,0.9968,91.2055,45.6027,3.3000,0.8110,55.1000,23.0000,0.0200,25.3000,1.9330,1.9330,0.0200,0.0000,176.3000,176.4000,0.1000,388.0000,388.0000,16:28,51.4000,,68.0000,8.0000,2.0000,,-11.0000,23.0000,25.4951,1
3.15,lot3,15,1.7585,0.2200,0.2420,0.0115,-0.0010,-10.0000,0.1180,0.1720,93.6000,1.0000,92.1000,0.9968,91.8035,45.9018,3.3000,0.8110,55.1000,153.0000,0.0250,25.6000,1.9280,1.9280,0.0250,0.0000,177.5000,177.6000,0.1000,279.0000,279.0000,13:11,58.1000,3342.0000,55.0000,6.0000,2.0000,shot 3 to check zero - one click down,-13.5000,32.0000,34.7311,1
3.16,lot3,16,1.7525,0.2205,0.2425,0.0115,-0.0010,-10.0000,0.1205,0.1715,92.5000,1.0000,92.4000,0.9968,92.1026,46.0513,3.3000,0.8110,55.1000,393.0000,0.0250,26.2000,1.9280,1.9275,0.0255,5.0000,177.1000,177.1000,0.0000,68.0000,68.0000,12:36,73.4000,,4.0000,3.0000,1.0000,,-32.0000,-23.5000,39.7020,1
3.17,lot3,17,1.7555,0.2200,0.2420,0.0110,0.0000,-9.0000,0.1180,0.1710,92.8000,1.0000,91.9000,0.9968,91.6042,45.8021,3.3000,0.8100,55.0000,194.0000,0.0250,25.7000,1.9280,1.9275,0.0255,5.0000,176.6000,176.8000,0.2000,327.0000,325.0000,14:52,64.2000,,6.0000,8.0000,2.0000,327 shot into 325 (lot3:25 into 325),-17.0000,30.0000,34.4819,1
3.18,lot3,18,1.7585,0.2200,0.2425,0.0120,-0.0015,-7.5000,0.1190,0.1710,92.7000,1.0000,92.8000,0.9968,92.5013,46.2506,3.3000,0.8110,55.1000,272.0000,0.0250,25.9000,1.9280,1.9280,0.0250,0.0000,176.9000,177.0000,0.1000,360.0000,360.0000,15:47,55.0000,,40.0000,8.0000,2.0000,,11.5000,9.5000,14.9164,1
3.19,lot3,19,1.7570,0.2200,0.2420,0.0115,-0.0010,-6.5000,0.1205,0.1710,93.0000,1.0000,92.0000,0.9968,91.7039,45.8519,3.3000,0.8120,55.0000,127.0000,0.0050,25.6000,1.9480,1.9480,0.0050,0.0000,176.8000,176.9000,0.1000,358.0000,358.0000,15:46,55.0000,,38.0000,8.0000,2.0000,,4.0000,19.0000,19.4165,1
3.20,lot3,20,1.7565,0.2190,0.2425,0.0120,-0.0005,-6.0000,0.1205,0.1710,92.9000,1.0000,92.5000,0.9968,92.2023,46.1011,3.3000,0.8100,55.1000,339.0000,0.0150,26.1000,1.9380,1.9380,0.0150,0.0000,177.3000,177.4000,0.1000,257.0000,257.0000,12:47,56.7000,3407.0000,33.0000,6.0000,2.0000,,-15.0000,24.0000,28.3019,1
3.21,lot3,21,1.7565,0.2200,0.2420,0.0125,-0.0030,-6.5000,0.1195,0.1710,92.5000,1.0000,92.7000,0.9968,92.4016,46.2008,3.2000,0.8100,55.1000,239.0000,0.0300,25.8000,1.9230,1.9230,0.0300,0.0000,176.6000,176.6000,0.0000,354.0000,354.0000,15:42,55.2000,,34.0000,8.0000,2.0000,,-12.0000,21.0000,24.1868,1
3.22,lot3,22,1.7535,0.2195,0.2415,0.0105,0.0010,-10.5000,0.1200,0.1715,92.5000,1.0000,91.5000,0.9968,91.2055,45.6027,3.2000,0.8110,55.1000,120.0000,0.0300,25.5000,1.9230,1.9230,0.0300,0.0000,176.2000,176.3000,0.1000,182.0000,182.0000,15:36,68.7000,3241.0000,54.0000,5.0000,1.0000,,48.5000,-18.5000,51.9086,1
3.23,lot3,23,1.7535,0.2205,0.2420,0.0120,-0.0025,-7.0000,0.1190,0.1715,92.9000,1.0000,92.5000,0.9968,92.2023,46.1011,3.2000,0.8100,54.9000,253.0000,0.0100,25.9000,1.9430,1.9430,0.0100,0.0000,176.7000,176.9000,0.2000,77.0000,77.0000,12:47,73.9000,,13.0000,3.0000,1.0000,,-48.0000,-20.5000,52.1943,1
3.24,lot3,24,1.7575,0.2190,0.2415,0.0115,-0.0005,-7.0000,0.1195,0.1710,93.0000,1.0000,92.7000,0.9968,92.4016,46.2008,3.2000,0.8110,55.0000,233.0000,0.0250,25.8000,1.9280,1.9280,0.0250,0.0000,176.8000,177.0000,0.2000,100.0000,100.0000,13:11,73.2000,,26.0000,3.0000,1.0000,pulled right,-50.0000,-2.5000,50.0625,1
3.25,lot3,25,1.7525,0.2200,0.2420,0.0125,-0.0030,-8.5000,0.1200,0.1715,92.6000,1.0000,92.3000,0.9968,92.0029,46.0014,3.3000,0.8110,55.1000,260.0000,0.0150,25.9000,1.9380,1.9380,0.0150,0.0000,176.7000,176.9000,0.2000,325.0000,326.0000,14:54,63.5000,,7.0000,8.0000,2.0000,325 shot into 326 (lot1:40 into 326),-16.0000,17.0000,23.3452,1
3.26,lot3,26,1.7545,0.2200,0.2425,0.0115,-0.0005,-9.0000,0.1210,0.1710,93.3000,1.0000,92.0000,0.9968,91.7039,45.8519,3.3000,0.8120,55.0000,12.0000,0.0100,25.3000,1.9430,1.9430,0.0100,0.0000,176.8000,176.9000,0.1000,131.0000,131.0000,14:43,71.8000,3481.0000,3.0000,5.0000,1.0000,,36.0000,-8.5000,36.9899,1
3.27,lot3,27,1.7525,0.2200,0.2420,0.0115,-0.0010,-11.0000,0.1210,0.1720,93.5000,1.0000,91.1000,0.9968,90.8068,45.4034,3.3000,0.8100,55.0000,148.0000,0.0200,25.6000,1.9330,1.9330,0.0200,0.0000,177.2000,177.4000,0.2000,12.0000,12.0000,10:12,72.3000,3360.0000,12.0000,1.0000,1.0000,,-6.0000,28.5000,29.1247,1
3.28,lot3,28,1.7510,0.2200,0.2425,0.0120,-0.0015,-11.0000,0.1190,0.1710,93.8000,1.0000,91.5000,0.9968,91.2055,45.6027,3.2000,0.8100,55.0000,164.0000,0.0300,25.6000,1.9230,1.9240,0.0290,-10.0000,177.5000,177.6000,0.1000,65.0000,65.0000,12:32,73.4000,,1.0000,3.0000,1.0000,,-0.5000,8.0000,8.0156,1
3.29,lot3,29,1.7535,0.2200,0.2425,0.0115,-0.0005,-9.0000,0.1180,0.1715,93.0000,1.0000,92.1000,0.9968,91.8035,45.9018,3.3000,0.8080,54.9000,181.0000,0.0150,25.7000,1.9380,1.9370,0.0160,10.0000,176.8000,176.9000,0.1000,290.0000,290.0000,14:01,54.9000,3351.0000,2.0000,7.0000,2.0000,,-2.5000,9.5000,9.8234,1
3.30,lot3,30,1.7560,0.2200,0.2420,0.0120,-0.0020,-7.0000,0.1210,0.1710,93.2000,1.0000,92.8000,0.9968,92.5013,46.2506,3.2000,0.8100,54.9000,367.0000,0.0050,26.2000,1.9480,1.9480,0.0050,0.0000,177.5000,177.5000,0.0000,66.0000,66.0000,12:33,73.4000,,2.0000,3.0000,1.0000,,-28.0000,22.0000,35.6090,1
3.31,lot3,31,1.7520,0.2190,0.2410,0.0110,0.0000,-11.5000,0.1205,0.1715,92.8000,1.0000,91.6000,0.9968,91.3052,45.6526,3.2000,0.8090,54.9000,220.0000,0.0150,25.8000,1.9380,1.9390,0.0140,-10.0000,176.5000,176.7000,0.2000,45.0000,45.0000,11:39,72.7000,3351.0000,13.0000,2.0000,1.0000,,-26.0000,16.5000,30.7937,1
3.32,lot3,32,1.7565,0.2200,0.2405,0.0105,-0.0005,-6.0000,0.1205,0.1705,94.7000,1.0000,91.7000,0.9968,91.4048,45.7024,3.3000,0.8110,55.0000,234.0000,0.0250,25.8000,1.9280,1.9280,0.0250,0.0000,178.7000,178.8000,0.1000,392.0000,392.0000,16:33,50.5000,,72.0000,8.0000,2.0000,,-43.0000,25.0000,49.7393,1
3.33,lot3,33,1.7545,0.2200,0.2385,0.0115,-0.0045,-3.0000,0.1215,0.1715,92.7000,1.0000,90.9000,0.9968,90.6074,45.3037,3.2000,0.8100,55.0000,24.0000,0.0200,25.3000,1.9330,1.9330,0.0200,0.0000,176.1000,176.2000,0.1000,162.0000,162.0000,15:17,70.3000,3215.0000,34.0000,5.0000,1.0000,,21.0000,36.5000,42.1100,1
3.34,lot3,34,1.7570,0.2200,0.2420,0.0120,-0.0020,-7.0000,0.1160,0.1710,93.6000,1.0000,92.3000,0.9968,92.0029,46.0014,3.2000,0.8110,55.0000,102.0000,0.0150,25.5000,1.9380,1.9375,0.0155,5.0000,177.2000,177.3000,0.1000,278.0000,278.0000,13:11,57.9000,3328.0000,54.0000,6.0000,2.0000,,-29.5000,30.0000,42.0743,1
3.35,lot3,35,1.7535,0.2200,0.2420,0.0100,0.0020,-11.0000,0.1180,0.1705,93.8000,1.0000,92.4000,0.9968,92.1026,46.0513,3.3000,0.8110,55.1000,87.0000,0.0050,25.5000,1.9480,1.9475,0.0055,5.0000,177.7000,177.7000,0.0000,13.0000,13.0000,10:13,72.3000,3414.0000,13.0000,1.0000,1.0000,,-1.0000,27.0000,27.0185,1
3.36,lot3,36,1.7520,0.2195,0.2420,0.0100,0.0025,-11.0000,0.1195,0.1710,93.9000,1.0000,92.5000,0.9968,92.2023,46.1011,3.2000,0.8120,55.0000,47.0000,0.0050,25.4000,1.9480,1.9485,0.0045,-5.0000,177.4000,177.5000,0.1000,20.0000,20.0000,10:19,72.4000,3359.0000,20.0000,1.0000,1.0000,,-11.0000,5.5000,12.2984,1
3.37,lot3,37,1.7540,0.2200,0.2420,0.0125,-0.0030,-10.0000,0.1195,0.1710,92.4000,1.0000,92.8000,0.9968,92.5013,46.2506,3.2000,0.8120,55.1000,273.0000,0.0250,25.9000,1.9280,1.9275,0.0255,5.0000,176.7000,176.6000,-0.1000,35.0000,35.0000,11:10,72.5000,,3.0000,2.0000,1.0000,,-30.0000,6.5000,30.6961,1
3.38,lot3,38,1.7565,0.2200,0.2420,0.0115,-0.0010,-7.0000,0.1200,0.1715,92.9000,1.0000,93.2000,0.9968,92.9000,46.4500,3.3000,0.8130,55.1000,182.0000,0.0150,25.7000,1.9380,1.9380,0.0150,0.0000,177.1000,177.0000,-0.1000,2.0000,2.0000,10:01,71.1000,3288.0000,2.0000,1.0000,1.0000,,-15.0000,18.0000,23.4307,1
3.39,lot3,39,1.7555,0.2200,0.2420,0.0120,-0.0020,-7.0000,0.1160,0.1700,93.1000,1.0000,92.2000,0.9968,91.9032,45.9516,3.2000,0.8100,55.0000,345.0000,0.0200,26.1000,1.9330,1.9330,0.0200,0.0000,177.6000,177.4000,-0.2000,153.0000,153.0000,15:02,71.1000,3401.0000,25.0000,5.0000,1.0000,,-25.0000,-6.0000,25.7099,1
3.40,lot3,40,1.7540,0.2190,0.2415,0.0120,-0.0015,-8.0000,0.1200,0.1710,92.9000,1.0000,92.7000,0.9968,92.4016,46.2008,3.3000,0.8110,55.0000,266.0000,0.0200,25.9000,1.9330,1.9325,0.0205,5.0000,177.1000,177.1000,0.0000,386.0000,386.0000,16:27,51.6000,,66.0000,8.0000,2.0000,,-12.5000,29.0000,31.5793,1
3.41,lot3,41,1.7530,0.2200,0.2420,0.0115,-0.0010,-10.0000,0.1190,0.1710,92.9000,1.0000,92.0000,0.9968,91.7039,45.8519,3.2000,0.8100,55.0000,296.0000,0.0100,26.0000,1.9430,1.9430,0.0100,0.0000,177.0000,177.1000,0.1000,251.0000,251.0000,12:31,56.5000,3403.0000,27.0000,6.0000,2.0000,,-6.0000,2.0000,6.3246,1
3.42,lot3,42,1.7550,0.2195,0.2425,0.0110,0.0010,-9.0000,0.1185,0.1700,92.7000,1.0000,92.8000,0.9968,92.5013,46.2506,3.2000,0.8100,55.0000,81.0000,0.0300,25.4000,1.9230,1.9235,0.0295,-5.0000,176.2000,176.3000,0.1000,242.0000,242.0000,12:23,55.6000,3320.0000,18.0000,6.0000,2.0000,,-8.5000,5.0000,9.8615,1
3.43,lot3,43,1.7555,0.2195,0.2415,0.0115,-0.0010,-6.0000,0.1210,0.1710,93.0000,1.0000,92.4000,0.9968,92.1026,46.0513,3.3000,0.8110,55.0000,355.0000,0.0250,26.1000,1.9280,1.9280,0.0250,0.0000,177.5000,177.4000,-0.1000,177.0000,177.0000,15:29,69.4000,3458.0000,49.0000,5.0000,1.0000,,49.0000,3.0000,49.0918,1
3.44,lot3,44,1.7560,0.2205,0.2380,0.0095,-0.0015,-6.0000,0.1180,0.1710,92.8000,1.0000,92.7000,0.9968,92.4016,46.2008,3.3000,0.8110,55.1000,240.0000,0.0300,25.8000,1.9230,1.9230,0.0300,0.0000,176.9000,177.0000,0.1000,32.0000,32.0000,10:35,71.4000,,32.0000,1.0000,1.0000,clean bore,-25.0000,25.0000,35.3553,1
3.45,lot3,45,1.7555,0.2200,0.2420,0.0110,0.0000,-10.0000,0.1210,0.1710,93.6000,1.0000,92.6000,0.9968,92.3019,46.1510,3.2000,0.8120,55.1000,31.0000,0.0250,25.3000,1.9280,1.9285,0.0245,-5.0000,177.1000,177.2000,0.1000,393.0000,393.0000,16:33,50.5000,,73.0000,8.0000,2.0000,,-15.0000,-6.5000,16.3478,1
3.46,lot3,46,1.7570,0.2200,0.2415,0.0115,-0.0015,-6.0000,0.1210,0.1710,93.3000,1.0000,92.5000,0.9968,92.2023,46.1011,3.2000,0.8110,55.0000,74.0000,0.0250,25.4000,1.9280,1.9275,0.0255,5.0000,177.1000,176.9000,-0.2000,88.0000,88.0000,13:47,72.7000,,8.0000,4.0000,1.0000,out of seq,10.5000,-53.0000,54.0301,1
3.47,lot3,47,1.7560,0.2205,0.2395,0.0090,0.0010,-6.0000,0.1195,0.1705,93.6000,1.0000,92.0000,0.9968,91.7039,45.8519,3.3000,0.8100,55.0000,288.0000,0.0050,26.0000,1.9480,1.9480,0.0050,0.0000,177.9000,177.9000,0.0000,248.0000,248.0000,12:28,56.1000,3406.0000,24.0000,6.0000,2.0000,,-6.0000,-21.0000,21.8403,1
3.48,lot3,48,1.7565,0.2200,0.2415,0.0120,-0.0025,-6.0000,0.1210,0.1710,92.7000,1.0000,92.6000,0.9968,92.3019,46.1510,3.3000,0.8120,55.1000,108.0000,0.0200,25.5000,1.9330,1.9330,0.0200,0.0000,176.6000,176.6000,0.0000,107.0000,107.0000,13:51,72.5000,,11.0000,4.0000,1.0000,,11.0000,-33.5000,35.2598,1
3.49,lot3,49,1.7520,0.2210,0.2415,0.0115,-0.0025,-10.0000,0.1180,0.1710,93.7000,1.0000,92.4000,0.9968,92.1026,46.0513,3.2000,0.8120,55.2000,113.0000,0.0250,25.5000,1.9280,1.9270,0.0260,10.0000,177.7000,177.6000,-0.1000,389.0000,389.0000,16:30,51.3000,,69.0000,8.0000,2.0000,,-13.5000,53.5000,55.1770,1
3.50,lot3,50,1.7565,0.2200,0.2420,0.0105,0.0010,-6.5000,0.1190,0.1710,92.6000,1.0000,92.5000,0.9968,92.2023,46.1011,3.3000,0.8120,55.1000,54.0000,0.0100,25.4000,1.9430,1.9425,0.0105,5.0000,176.3000,176.4000,0.1000,265.0000,265.0000,12:53,56.1000,3366.0000,41.0000,6.0000,2.0000,,-2.0000,-5.5000,5.8523,1
3.51,lot3,51,1.7525,0.2190,0.2415,0.0110,0.0005,-10.5000,0.1215,0.1710,93.9000,1.0000,91.6000,1.0054,92.0957,46.0478,3.3000,0.8100,55.0000,169.0000,0.0050,25.7000,1.9480,1.9470,0.0060,10.0000,177.5000,177.9000,0.4000,266.0000,266.0000,12:54,56.3000,3391.0000,42.0000,6.0000,2.0000,,-11.5000,0.0000,11.5000,1
3.52,lot3,52,1.7525,0.2200,0.2405,0.0110,-0.0015,-11.0000,0.1185,0.1710,94.0000,1.0000,90.8000,1.0054,91.2913,45.6457,3.3000,0.8110,55.1000,186.0000,0.0200,25.7000,1.9330,1.9330,0.0200,0.0000,178.0000,178.1000,0.1000,28.0000,28.0000,10:29,71.8000,3434.0000,28.0000,1.0000,1.0000,,-28.0000,20.0000,34.4093,1
3.53,lot3,53,1.7510,0.2200,0.2405,0.0115,-0.0025,-11.0000,0.1185,0.1710,93.2000,1.0000,92.1000,1.0054,92.5984,46.2992,3.2000,0.8110,55.0000,310.0000,0.0200,26.0000,1.9330,1.9325,0.0205,5.0000,177.5000,177.4000,-0.1000,4.0000,4.0000,10:03,71.1000,3394.0000,4.0000,1.0000,1.0000,,14.0000,23.0000,26.9258,1
3.54,lot3,54,1.7560,0.2200,0.2410,0.0110,-0.0010,-6.0000,0.1200,0.1705,93.1000,1.0000,92.0000,1.0054,92.4978,46.2489,3.2000,0.8110,55.0000,134.0000,0.0100,25.6000,1.9430,1.9430,0.0100,0.0000,176.7000,176.9000,0.2000,260.0000,260.0000,12:49,56.3000,3322.0000,36.0000,6.0000,2.0000,,0.0000,17.0000,17.0000,1
3.55,lot3,55,1.7555,0.2200,0.2410,0.0105,0.0000,-7.0000,0.1180,0.1705,92.9000,1.0000,92.7000,1.0054,93.2016,46.6008,3.2000,0.8120,55.0000,195.0000,0.0250,25.7000,1.9280,1.9270,0.0260,10.0000,176.7000,176.8000,0.1000,235.0000,235.0000,12:15,55.0000,3351.0000,11.0000,6.0000,2.0000,,5.5000,3.0000,6.2650,1
3.56,lot3,56,1.7540,0.2200,0.2410,0.0115,-0.0020,-7.5000,0.1180,0.1710,92.3000,1.0000,91.9000,1.0054,92.3973,46.1986,3.3000,0.8110,55.0000,13.0000,0.0100,25.3000,1.9430,1.9430,0.0100,0.0000,175.7000,175.9000,0.2000,233.0000,233.0000,12:11,54.9000,,9.0000,6.0000,2.0000,,-14.0000,-1.0000,14.0357,1
3.57,lot3,57,1.7570,0.2210,0.2405,0.0110,-0.0025,-6.5000,0.1190,0.1710,93.7000,1.0000,91.4000,1.0054,91.8946,45.9473,3.3000,0.8110,55.1000,140.0000,0.0150,25.6000,1.9380,1.9380,0.0150,0.0000,177.5000,177.7000,0.2000,258.0000,258.0000,12:48,56.5000,3405.0000,34.0000,6.0000,2.0000,,15.0000,6.5000,16.3478,1
3.58,lot3,58,1.7555,0.2200,0.2405,0.0115,-0.0025,-7.0000,0.1175,0.1710,92.7000,1.0000,91.5000,1.0054,91.9951,45.9976,3.3000,0.8110,55.1000,214.0000,0.0100,25.8000,1.9430,1.9425,0.0105,5.0000,176.7000,176.9000,0.2000,364.0000,364.0000,15:50,54.9000,,44.0000,8.0000,2.0000,,-1.0000,24.5000,24.5204,1
